sequence_pos,item_type
1,3
2,3
3,3
4,5
5,5
6,4
7,4
8,7
9,7
10,2
11,2
12,2
13,2
14,2
15,2
16,6
17,6
18,6
19,3
20,3
21,3
22,1
23,1
24,1
25,0
26,0
27,0
28,6
29,6
30,6
