sequence_pos,item_type
1,5
2,5
3,1
4,1
5,6
6,5
7,5
8,5
9,3
10,4
11,3
12,3
13,3
14,2
15,2
16,2
17,0
18,0
19,4
20,4
21,4
22,1
23,5
24,3
25,2
26,2
27,2
28,1
29,1
30,1
31,4
32,4
33,3
34,3
