sequence_pos,item_type
1,1
2,1
3,3
4,3
5,3
6,2
7,3
8,3
9,3
10,3
11,3
12,3
13,4
14,4
15,4
16,2
17,2
18,2
19,3
20,3
21,3
22,4
23,2
