sequence_pos,item_type
1,3
2,1
3,2
4,0
5,0
6,0
7,2
8,2
9,2
10,2
11,1
12,1
13,3
14,3
15,3
16,1
17,3
18,3
19,0
20,0
21,0
22,1
23,2
