sequence_pos,item_type
1,4
2,4
3,7
4,7
5,4
6,5
7,7
8,7
9,7
10,5
11,4
12,0
13,0
14,0
15,4
16,1
17,1
18,7
19,7
20,7
21,7
22,2
23,2
24,5
25,5
26,3
27,3
28,5
