sequence_pos,item_type
1,1
2,6
3,6
4,6
5,2
6,2
7,2
8,5
9,3
10,3
11,1
12,0
13,0
14,3
15,5
16,5
17,6
18,6
19,6
20,4
21,4
22,6
23,6
24,6
