sequence_pos,item_type
1,3
2,3
3,3
4,1
5,1
6,1
7,1
8,6
9,5
10,4
11,4
12,4
13,5
14,5
15,0
16,0
17,0
18,1
19,1
20,1
21,3
22,3
23,4
24,2
25,2
26,2
27,2
28,2
29,4
30,4
31,4
32,5
33,5
