sequence_pos,item_type
1,4
2,2
3,4
4,7
5,7
6,7
7,1
8,1
9,1
10,6
11,6
12,2
13,3
14,3
15,3
16,6
17,6
18,4
19,4
20,4
21,1
22,1
23,3
24,4
25,4
26,4
27,7
