sequence_pos,item_type
1,4
2,1
3,6
4,6
5,2
6,5
7,5
8,4
9,4
10,1
11,1
12,6
13,6
14,6
15,4
16,6
17,6
18,6
19,4
20,4
21,0
22,7
23,7
24,7
25,3
26,3
27,3
28,5
