sequence_pos,item_type
1,0
2,0
3,2
4,2
5,2
6,2
7,0
8,1
9,1
10,1
11,1
12,0
13,0
14,0
15,1
16,1
17,2
18,2
19,2
20,1
21,1
22,1
23,0
24,1
25,1
26,1
27,0
28,0
29,2
30,1
31,0
32,0
33,2
