sequence_pos,item_type
1,3
2,3
3,3
4,3
5,3
6,3
7,3
8,1
9,0
10,0
11,0
12,1
13,1
14,3
15,3
16,2
17,2
18,2
19,0
20,0
21,0
22,2
23,2
24,2
25,2
