sequence_pos,item_type
1,0
2,0
3,0
4,2
5,6
6,5
7,5
8,1
9,0
10,3
11,3
12,4
13,4
14,4
15,5
16,5
17,1
18,1
19,3
20,6
21,6
22,6
23,2
24,4
25,1
26,1
27,6
28,3
29,3
30,3
31,5
32,5
33,5
34,4
