sequence_pos,item_type
1,3
2,3
3,1
4,1
5,1
6,5
7,4
8,4
9,4
10,3
11,3
12,2
13,2
14,2
15,2
16,3
17,4
18,4
19,4
20,2
21,2
22,2
23,5
24,5
25,1
26,1
27,1
28,0
29,3
30,3
31,0
32,0
33,0
34,4
35,4
36,4
