sequence_pos,item_type
1,5
2,5
3,1
4,1
5,5
6,5
7,7
8,6
9,3
10,3
11,3
12,4
13,4
14,4
15,1
16,5
17,2
18,2
19,2
20,2
21,2
22,3
23,3
24,0
25,0
