sequence_pos,item_type
1,3
2,3
3,4
4,4
5,0
6,0
7,4
8,4
9,4
10,1
11,1
12,1
13,5
14,5
15,2
16,2
17,4
18,4
19,4
20,1
21,1
22,1
23,5
24,7
25,0
26,2
27,0
28,0
29,2
30,2
31,0
