sequence_pos,item_type
1,7
2,7
3,7
4,1
5,1
6,1
7,2
8,2
9,2
10,4
11,5
12,1
13,0
14,0
15,0
16,0
17,0
18,3
19,6
20,6
21,7
22,7
23,2
24,3
25,3
26,3
27,4
28,4
29,0
30,0
