sequence_pos,item_type
1,3
2,3
3,5
4,5
5,4
6,4
7,4
8,1
9,1
10,1
11,8
12,8
13,8
14,6
15,6
16,6
17,3
18,0
19,0
20,3
21,4
22,4
23,5
24,5
25,5
26,8
27,2
28,2
29,2
30,6
31,6
32,6
33,5
34,5
35,2
36,2
37,2
38,4
39,4
40,4
41,8
42,8
43,8
