sequence_pos,item_type
1,2
2,2
3,2
4,2
5,2
6,1
7,1
8,1
9,3
10,3
11,1
12,2
13,1
14,2
15,2
16,0
17,1
18,1
19,1
20,0
21,0
22,0
23,0
24,3
