sequence_pos,item_type
1,7
2,7
3,4
4,4
5,4
6,5
7,5
8,7
9,7
10,7
11,0
12,0
13,0
14,4
15,4
16,1
17,1
18,7
19,7
20,2
21,2
22,7
23,7
24,5
25,5
26,3
27,5
28,3
