sequence_pos,item_type
1,1
2,1
3,1
4,3
5,3
6,3
7,0
8,0
9,0
10,0
11,3
12,3
13,3
14,3
15,4
16,2
17,2
18,1
19,2
20,1
21,1
22,1
23,3
