sequence_pos,item_type
1,7
2,7
3,8
4,8
5,8
6,1
7,1
8,7
9,7
10,4
11,6
12,6
13,4
14,4
15,4
16,0
17,0
18,2
19,2
20,7
21,7
22,7
23,2
24,2
25,2
26,4
27,4
28,4
29,1
30,2
31,1
32,1
33,1
