sequence_pos,item_type
1,0
2,0
3,1
4,3
5,3
6,3
7,3
8,3
9,2
10,2
11,4
12,4
13,0
14,0
15,2
16,2
17,2
18,0
19,3
20,3
21,0
22,0
23,0
24,4
25,4
26,2
27,2
28,2
29,4
30,4
31,4
