sequence_pos,item_type
1,2
2,2
3,2
4,7
5,3
6,3
7,0
8,0
9,0
10,2
11,2
12,7
13,7
14,7
15,4
16,3
17,3
18,1
19,1
20,7
21,7
22,7
23,5
24,5
25,5
26,6
27,6
28,6
29,1
30,1
31,1
32,7
33,7
